run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-98794MOT-4013.33-(IR70/75-Logistics)|Tier-2|Improving-US-40-to-a-five-lane-cross-sect,s1,01/01/2016,Opening Year,Unavailable,unknown,01/01/2016,Consultant
