project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-98794MOT-4013.33-(IR70/75-Logistics)|Tier-2|Improving-US-40-to-a-five-lane-cross-sect,OhioDOT,MOT-4013.33-(IR70/75-Logistics)|Tier-2|Improving-US-40-to-a-five-lane-cross-sect,other,2021.0,2041.0,
