run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-90365STA-0153-00.80|Tier-1|Streetscape/economic-development-project-to-improve-traffi,s1,2014.0,Opening Year,Unavailable,unknown,2014.0,state DOT
