forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,21755-1383,Opening Year,00:00:00,24:00,volume,26160
f3,1,21755-1383,Design Year,00:00:00,24:00,volume,31760
f1,1,21755-1384,Opening Year,00:00:00,24:00,volume,16780
f3,1,21755-1384,Design Year,00:00:00,24:00,volume,18220
f1,1,21755-1385,Opening Year,00:00:00,24:00,volume,16920
f3,1,21755-1385,Design Year,00:00:00,24:00,volume,19280
