forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-97242-5557.0,Opening-Year-Model-Run,97242-5557.0,Opening-Year-Forecast-poi-97242-5557.0,00:00:00,23:59:59,volume,6600
Design-Year-97242-5557.0,Design-Year-Model-Run,97242-5557.0,Design-Year-Forecast-poi-97242-5557.0,00:00:00,23:59:59,volume,7100
Opening-Year-97242-5634.0,Opening-Year-Model-Run,97242-5634.0,Opening-Year-Forecast-poi-97242-5634.0,00:00:00,23:59:59,volume,14000
Design-Year-97242-5634.0,Design-Year-Model-Run,97242-5634.0,Design-Year-Forecast-poi-97242-5634.0,00:00:00,23:59:59,volume,15000
