forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-91820-2816.0,Opening-Year-Model-Run,91820-2816.0,Opening-Year-Forecast-poi-91820-2816.0,00:00:00,23:59:59,volume,63550
Design-Year-91820-2816.0,Design-Year-Model-Run,91820-2816.0,Design-Year-Forecast-poi-91820-2816.0,00:00:00,23:59:59,volume,81670
