project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83571MOT-741-3.15||Reconfigure-section-of-SR-741;-Remove-traffic-signal-at-SR-741-&-M,OhioDOT,MOT-741-3.15||Reconfigure-section-of-SR-741;-Remove-traffic-signal-at-SR-741-&-M,other,2013,2033,
