forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,80694-1537,Opening Year,00:00,24:00,volume,86940
f3,1,80694-1537,Design Year,00:00,24:00,volume,103400
