run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-413576-1The SR 520(EB) Resurfacing Project from US 1 (M.P. 8.727) to Pavement Change at Bridge (M.P. 9.390).,s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-413576-1The SR 520(EB) Resurfacing Project from US 1 (M.P. 8.727) to Pavement Change at Bridge (M.P. 9.390).,s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
Design-Year-Model-Run,FloridaDOT-413576-1The SR 520(EB) Resurfacing Project from US 1 (M.P. 8.727) to Pavement Change at Bridge (M.P. 9.390).,s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
