project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-93318MOT-75-11.64-E||Replace-deficient-bridge-deck-with-minimal-approach-transitions.,OhioDOT,MOT-75-11.64-E||Replace-deficient-bridge-deck-with-minimal-approach-transitions.,other,2015.0,2035.0,
