poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-5279,  PRE72512.44,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  PRE72512.44
