run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-423347-1SR 50 Resurfacing Project from east of Lake Village Avenue (M.P. 11.289) to east of Grand Highway
(M.P. 13.918)",s1,2008-01-01,design scenario,Unavailable,professional-judgment,2008-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-423347-1SR 50 Resurfacing Project from east of Lake Village Avenue (M.P. 11.289) to east of Grand Highway
(M.P. 13.918)",s1,2008-01-01,design scenario,Unavailable,professional-judgment,2008-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-423347-1SR 50 Resurfacing Project from east of Lake Village Avenue (M.P. 11.289) to east of Grand Highway
(M.P. 13.918)",s1,2008-01-01,design scenario,Unavailable,professional-judgment,2008-01-01,consultant
