project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-91602ADA-136-23.18-Brdg-Replace||It-is-proposed-to-replace-deficient-structure-SFN-01,OhioDOT,ADA-136-23.18-Brdg-Replace||It-is-proposed-to-replace-deficient-structure-SFN-01,other,2017,2037,
