project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-79668-FRA-70-16.120||Four-lane-resurfacing-project.FRA-70-16.12-to-24.74;-ColumbusFrom,OhioDOT,FRA-70-16.120||Four-lane-resurfacing-project.FRA-70-16.12-to-24.74;-ColumbusFrom,other,2017.0,2037.0,
