run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-81535LUC/WOO-US-20-8.00/2.41-(Safety),s1,2006-01-01,design scenario,Unavailable,unknown,2006-01-01,state DOT
Design-Year-Model-Run,OhioDOT-81535LUC/WOO-US-20-8.00/2.41-(Safety),s1,2006-01-01,design scenario,Unavailable,unknown,2006-01-01,state DOT
