obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
78233-1811.0-1,78233-1811.0,Opening-Year-Forecast-poi-78233-1811.0,unknown,unknown,2012,00:00:00,23:59:59,volume,45815
78233-1812.0-1,78233-1812.0,Opening-Year-Forecast-poi-78233-1812.0,unknown,unknown,2012,00:00:00,23:59:59,volume,45815
78233-1816.0-1,78233-1816.0,Opening-Year-Forecast-poi-78233-1816.0,unknown,unknown,2013,00:00:00,23:59:59,volume,8230
78233-1819.0-1,78233-1819.0,Opening-Year-Forecast-poi-78233-1819.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1820.0-1,78233-1820.0,Opening-Year-Forecast-poi-78233-1820.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1821.0-1,78233-1821.0,Opening-Year-Forecast-poi-78233-1821.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1822.0-1,78233-1822.0,Opening-Year-Forecast-poi-78233-1822.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1823.0-1,78233-1823.0,Opening-Year-Forecast-poi-78233-1823.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1824.0-1,78233-1824.0,Opening-Year-Forecast-poi-78233-1824.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1825.0-1,78233-1825.0,Opening-Year-Forecast-poi-78233-1825.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1826.0-1,78233-1826.0,Opening-Year-Forecast-poi-78233-1826.0,unknown,unknown,2013,00:00:00,23:59:59,volume,27440
78233-1827.0-1,78233-1827.0,Opening-Year-Forecast-poi-78233-1827.0,unknown,unknown,2013,00:00:00,23:59:59,volume,38700
78233-1828.0-1,78233-1828.0,Opening-Year-Forecast-poi-78233-1828.0,unknown,unknown,2013,00:00:00,23:59:59,volume,38700
78233-1829.0-1,78233-1829.0,Opening-Year-Forecast-poi-78233-1829.0,unknown,unknown,2013,00:00:00,23:59:59,volume,38700
78233-1830.0-1,78233-1830.0,Opening-Year-Forecast-poi-78233-1830.0,unknown,unknown,2013,00:00:00,23:59:59,volume,38700
78233-1831.0-1,78233-1831.0,Opening-Year-Forecast-poi-78233-1831.0,unknown,unknown,2013,00:00:00,23:59:59,volume,21400
78233-1832.0-1,78233-1832.0,Opening-Year-Forecast-poi-78233-1832.0,unknown,unknown,2013,00:00:00,23:59:59,volume,21400
78233-1833.0-1,78233-1833.0,Opening-Year-Forecast-poi-78233-1833.0,unknown,unknown,2013,00:00:00,23:59:59,volume,21400
