obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
83653-1700-1,83653-1700,Opening Year,unknown,unknown,,00:00,24:00,volume,12310
83653-1700-1,83653-1700,Design Year,unknown,unknown,,00:00,24:00,volume,12310
