run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-79357FRA-40-8.590||FY11-URBAN-PAVING-PROJECT---CITY-OF-COLUMBUS.FRA-US40-8.59-10.55:-,s1,01/01/2009,Opening Year,Unavailable,unknown,01/01/2009,state DOT
