project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-423346-1The SR 50 Resurfacing Project from Sumter County Line (M.P. 0.000) to CR 33/Bluff Lake Road
(M.P. 4.293)",FloridaDOT,"The SR 50 Resurfacing Project from Sumter County Line (M.P. 0.000) to CR 33/Bluff Lake Road
(M.P. 4.293)",other,2011.0,2031.0,
