run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-80681STA-0043-17.24||Planning-study-of-proposed-widening-area.,s1,2011-01-01,design scenario,Unavailable,unknown,2011-01-01,state DOT
Design-Year-Model-Run,OhioDOT-80681STA-0043-17.24||Planning-study-of-proposed-widening-area.,s1,2011-01-01,design scenario,Unavailable,unknown,2011-01-01,state DOT
