project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-90943-BUT-73-18.32||Construct-a-new-flow-control-chamber-to-prevent-water-from-Dick1s-,OhioDOT,BUT-73-18.32||Construct-a-new-flow-control-chamber-to-prevent-water-from-Dick1s-,other,2013.0,2033.0,
