obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
22200-1185.0-1,22200-1185.0,Opening-Year-Forecast-poi-22200-1185.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,61100
22200-1186.0-1,22200-1186.0,Opening-Year-Forecast-poi-22200-1186.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,107250
22200-1187.0-1,22200-1187.0,Opening-Year-Forecast-poi-22200-1187.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,95930
22200-1188.0-1,22200-1188.0,Opening-Year-Forecast-poi-22200-1188.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,121500
22200-1189.0-1,22200-1189.0,Opening-Year-Forecast-poi-22200-1189.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,72690
