poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
101209-4301,", , MRW7116.4",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MRW7116.4"
101209-4301,", , MRW7116.4",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MRW7116.4"
101209-4513,", , MRW971.06",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW971.06"
101209-4513,", , MRW971.06",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW971.06"
101209-4514,", , MRW972.94",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW972.94"
101209-4514,", , MRW972.94",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW972.94"
101209-4515,", , MRW974.86",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW974.86"
101209-4515,", , MRW974.86",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW974.86"
101209-4516,", , MRW2880.05",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2880.05"
101209-4516,", , MRW2880.05",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2880.05"
101209-4517,", , MRW2881.58",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2881.58"
101209-4517,", , MRW2881.58",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2881.58"
101209-4518,", , MRW2884.94",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2884.94"
101209-4518,", , MRW2884.94",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW2884.94"
