forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,102702-5536,Opening Year,00:00:00,00:00:00,volume,34000
f3,1,102702-5536,Design Year,00:00:00,00:00:00,volume,35000
f1,1,102702-5666,Opening Year,00:00:00,00:00:00,volume,530
f3,1,102702-5666,Design Year,00:00:00,00:00:00,volume,540
