run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-87302CAR-39-10.230||general-system-minor-rehab;-3-1/4-in.-overlay,s1,01/01/2012,Opening Year,Unavailable,unknown,01/01/2012,state DOT
