poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M302-7536.0," , Ferry StreetNorth of TH 10NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetNorth of TH 10NB"
TA-M302-7537.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7538.0," , Ferry StreetBetween TH10NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetBetween TH10NB"
TA-M302-7539.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7540.0," , Ferry StreetSouth TH10GaryNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetSouth TH10GaryNB"
TA-M302-7541.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7542.0," , Ferry StreetGaryClayNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetGaryClayNB"
TA-M302-7543.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7544.0," , Ferry StreetClayCalhounNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetClayCalhounNB"
TA-M302-7545.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7546.0," , Ferry StreetCalhounWebsterNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetCalhounWebsterNB"
TA-M302-7547.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7548.0," , Ferry StreetWebsterNorth TH 169NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetWebsterNorth TH 169NB"
TA-M302-7549.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7550.0," , Ferry StreetBetween TH169NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry StreetBetween TH169NB"
TA-M302-7551.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7552.0," , Ferry Street (TH169)South TH169FremontNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry Street (TH169)South TH169FremontNB"
TA-M302-7553.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7554.0," , Ferry Street (TH169)FremontBentonNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry Street (TH169)FremontBentonNB"
TA-M302-7555.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7556.0," , Ferry Street (TH169)BentonRiceNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry Street (TH169)BentonRiceNB"
TA-M302-7557.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7558.0," , Ferry Street (TH169)RiceCSAH 12NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry Street (TH169)RiceCSAH 12NB"
TA-M302-7559.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7560.0," , Ferry Street (TH169)CSAH 12 SouthNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , Ferry Street (TH169)CSAH 12 SouthNB"
TA-M302-7561.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M302-7562.0," , TH169East Of Ferry StreetEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH169East Of Ferry StreetEB"
TA-M302-7563.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M302-7564.0," , TH169Between Ferry StreetEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH169Between Ferry StreetEB"
TA-M302-7565.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
