project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-86870BEL-70-26.630||Replace-existing-superstructure-and-repair-substructure-as-needed,OhioDOT,BEL-70-26.630||Replace-existing-superstructure-and-repair-substructure-as-needed,other,2015,2035,
