project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-77628HAM-71-3.81|Tier-2|Provide-a-full-movement-interchange-at-IR-71-&-MLK-Drive-whil,OhioDOT,HAM-71-3.81|Tier-2|Provide-a-full-movement-interchange-at-IR-71-&-MLK-Drive-whil,other,2019.0,2039.0,
