project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-98638MER-219-12.10||Replace-deficient-twin-72q-reinforced-concrete-pipe-(RCP)-culvert,OhioDOT,MER-219-12.10||Replace-deficient-twin-72q-reinforced-concrete-pipe-(RCP)-culvert,other,2020.0,2040.0,
