project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-13567CUY-077-14.35-CCG6A|Tier-1|CCG6A.--Replace-the-mainline-IR-77-bridge-over-IR-490,OhioDOT,CUY-077-14.35-CCG6A|Tier-1|CCG6A.--Replace-the-mainline-IR-77-bridge-over-IR-490,other,2018.0,2038.0,
