run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,"FloridaDOT-416518-1The SR 400 (I-4) Interchange project SR 400 (I-4) Eastbound Off-ramp to Osceola Parkway from M.P.
7.510 to M.P. 7.520.",s1,2009-01-01,Opening Year,Unavailable,travel-model,2009-01-01,consultant
