project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-UnavailableUS-1/SR-5 from North of Highland Drive to Oslo Road,FloridaDOT,US-1/SR-5 from North of Highland Drive to Oslo Road,other,2014,2034,
