run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-88614UNI-31-0.230||Replace-SR-31-bridge-over-Mill-Creek.R/W-possible,s1,2012-01-01,design scenario,Unavailable,unknown,2012-01-01,state DOT
Design-Year-Model-Run,OhioDOT-88614UNI-31-0.230||Replace-SR-31-bridge-over-Mill-Creek.R/W-possible,s1,2012-01-01,design scenario,Unavailable,unknown,2012-01-01,state DOT
