run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-95558TUS-77-7.560||Priority-System-Minor-Rehab.;-Asphalt-resurfacing-and-pavement-mar,s1,01/01/2016,Opening Year,Unavailable,unknown,01/01/2016,state DOT
