poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
86916-1995,", , MRW7112.19",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MRW7112.19"
86916-1996,", , MRW7112.89",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MRW7112.89"
86916-2031,", , MRW9512.89",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW9512.89"
86916-2032,", , MRW31416.87",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MRW31416.87"
