forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,82167-1473,Opening Year,00:00,24:00,volume,96670
f3,1,82167-1473,Design Year,00:00,24:00,volume,101880
f1,1,82167-1489,Opening Year,00:00,24:00,volume,37130
f3,1,82167-1489,Design Year,00:00,24:00,volume,42500
