poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-4991.0, MOE5372.11,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, MOE5372.11
