project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-77527-CUY-480-12.78||PM-resurfacing-from-Idlewood-Rd-to-Granger-Rd-(SR-17)-in-Clevelan,OhioDOT,CUY-480-12.78||PM-resurfacing-from-Idlewood-Rd-to-Granger-Rd-(SR-17)-in-Clevelan,other,2016.0,2036.0,
