project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83548ERI-0250-01.92||Reconstruct-intersection-of-US-250-and-Strub-Road-in-accordance-,OhioDOT,ERI-0250-01.92||Reconstruct-intersection-of-US-250-and-Strub-Road-in-accordance-,other,2014,2034,
