poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
82315-2394,", , HUR2500.77",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR2500.77"
82315-2395,", , HUR2502.49",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR2502.49"
82315-2396,", , HUR2502.93",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR2502.93"
82315-2397,", , HUR2503.34",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR2503.34"
82315-2398,", , HUR2504.92",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR2504.92"
82315-2399,", , HUR6117.15",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR6117.15"
82315-2400,", , HUR6118.79",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR6118.79"
82315-2401,", , HUR61C0.72",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR61C0.72"
82315-2419,", , HUR6119.55",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , HUR6119.55"
82315-2424,", , HUR6116.73",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR6116.73"
82315-2425,", , HUR6120.34",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR6120.34"
