run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-93964-WAR-71-3.62-Western-Row-Rd|Tier-2|Conversion-of-the-IR-71-and-Western-Row-Road-i,s1,2013.0,,Unavailable,unknown,2013.0,Consultant
