run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,MichiganDOT-2562-I-94 Putz Rd. to I-196,s1,2012.0,,Unavailable,professional-judgment,2012.0,state DOT
