project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83965HAM-275-13.80||Slide-repair-of-the-mainline-I-275-roadway-embankment-at-the-on-r,OhioDOT,HAM-275-13.80||Slide-repair-of-the-mainline-I-275-roadway-embankment-at-the-on-r,other,2010.0,2030.0,
