project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-80181ERI-101/269-0.00/4.26/7.96,OhioDOT,ERI-101/269-0.00/4.26/7.96,other,2008.0,2028.0,
