run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-80181ERI-101/269-0.00/4.26/7.96,s1,2006-01-01,design scenario,Unavailable,unknown,2006-01-01,state DOT
Design-Year-Model-Run,OhioDOT-80181ERI-101/269-0.00/4.26/7.96,s1,2006-01-01,design scenario,Unavailable,unknown,2006-01-01,state DOT
