forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-77146-3558.0,Opening-Year-Model-Run,77146-3558.0,Opening-Year-Forecast-poi-77146-3558.0,00:00:00,23:59:59,volume,23610
Design-Year-77146-3558.0,Design-Year-Model-Run,77146-3558.0,Design-Year-Forecast-poi-77146-3558.0,00:00:00,23:59:59,volume,27890
Opening-Year-77146-3559.0,Opening-Year-Model-Run,77146-3559.0,Opening-Year-Forecast-poi-77146-3559.0,00:00:00,23:59:59,volume,6620
Design-Year-77146-3559.0,Design-Year-Model-Run,77146-3559.0,Design-Year-Forecast-poi-77146-3559.0,00:00:00,23:59:59,volume,7320
