project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-409165-1the resurfacing of S.R. 404 from S.R. 5 to S.R. A1A,FloridaDOT,the resurfacing of S.R. 404 from S.R. 5 to S.R. A1A,other,2004,2024,
