run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-409165-1the resurfacing of S.R. 404 from S.R. 5 to S.R. A1A,s1,2002-01-01,design scenario,Unavailable,professional-judgment,2002-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-409165-1the resurfacing of S.R. 404 from S.R. 5 to S.R. A1A,s1,2002-01-01,design scenario,Unavailable,professional-judgment,2002-01-01,consultant
Design-Year-Model-Run,FloridaDOT-409165-1the resurfacing of S.R. 404 from S.R. 5 to S.R. A1A,s1,2002-01-01,design scenario,Unavailable,professional-judgment,2002-01-01,consultant
