project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-422011-1The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",FloridaDOT,"The SR 424 / 434 Resurfacing Project rom Edgewater Drive (M.P. 4.854) to Greenleaf Drive
(M.P. 6.576).",other,2011,2031,
