run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-91544WOO-20-4.71-LT-lane-add.||Safety-funded-project-to-add-left-turn-lanes-on-the-ea,s1,2012-01-01,design scenario,Unavailable,unknown,2012-01-01,state DOT
Design-Year-Model-Run,OhioDOT-91544WOO-20-4.71-LT-lane-add.||Safety-funded-project-to-add-left-turn-lanes-on-the-ea,s1,2012-01-01,design scenario,Unavailable,unknown,2012-01-01,state DOT
