poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-4926,", , CAR916.81",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , CAR916.81"
Unavailable-4926,", , CAR916.81",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , CAR916.81"
Unavailable-4980,", , CAR1719.79",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , CAR1719.79"
Unavailable-4980,", , CAR1719.79",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , CAR1719.79"
