project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
MinnesotaDOT-TAS 3074BTH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,MinnesotaDOT,TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,other,1970.0,1990.0,
