run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-84298GEA-044-18.45||Resurface-Ravenna-Road-(SR-44)-from-the-Chardon-NCL-to-the-Lake-C,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
Design-Year-Model-Run,OhioDOT-84298GEA-044-18.45||Resurface-Ravenna-Road-(SR-44)-from-the-Chardon-NCL-to-the-Lake-C,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
