run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-77801-HAN/WOO-IR-75-18.30/0.00|Tier-2|Major-reconstruction-of-the-exisitng-2-lanes-in-,s1,2012.0,,Unavailable,unknown,2012.0,state DOT
