project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88917COL-164-14.140||Replace-existing-CMP-twin-pipes.,OhioDOT,COL-164-14.140||Replace-existing-CMP-twin-pipes.,other,2016,2036,
