run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-77886TRU-0062-04.58||Minor-Rehabilitation.-Miscellaneous-bridge-work-to-five-structur,s1,2015-01-01,design scenario,Unavailable,unknown,2015-01-01,state DOT
Design-Year-Model-Run,OhioDOT-77886TRU-0062-04.58||Minor-Rehabilitation.-Miscellaneous-bridge-work-to-five-structur,s1,2015-01-01,design scenario,Unavailable,unknown,2015-01-01,state DOT
