run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-80963GEA-422-13.04 (SR 700 Intersection),s1,2007-01-01,design scenario,Unavailable,unknown,2007-01-01,state DOT
Design-Year-Model-Run,OhioDOT-80963GEA-422-13.04 (SR 700 Intersection),s1,2007-01-01,design scenario,Unavailable,unknown,2007-01-01,state DOT
