poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
83406-2448,  ASD5110,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  ASD5110
83406-2449,  ASD5116.1,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  ASD5116.1
83406-2461,  ASD5113.05,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  ASD5113.05
83406-2462,  ASD5116.52,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  ASD5116.52
83406-2463,  ASD5119.1,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  ASD5119.1
